ProductID,zip,Units,Revenue,Datekey,city,state,latitude,longitude
201,13350,1,1569.6975,20130422,Herkimer,NY,43.038149,-74.9846
1000,95062,1,112.8225,20100316,Santa Cruz,CA,36.9707,-121.99086
457,28025,1,997.4475,20110331,Concord,NC,35.400407,-80.56574
2269,92203,1,382.725,20131125,Indio,CA,33.75307,-116.24688
674,89115,1,682.4475,20110630,Las Vegas,NV,36.233655,-115.06881
400,49008,1,892.4475,20100306,Kalamazoo,MI,42.26549,-85.61098
1527,82901,1,338.52,20100405,Rock Springs,WY,41.594542,-109.16304
471,52302,1,929.1975,20130816,Marion,IA,42.042648,-91.58262
1916,97850,1,299.1975,20110228,La Grande,OR,45.32627,-118.08197
407,11975,1,1601.1975,20101210,Wainscott,NY,40.947419,-72.24505
506,37091,1,1244.1975,20110608,Lewisburg,TN,35.461359,-86.7792
792,82070,1,78.6975,20111221,Laramie,WY,41.232815,-105.75364
2389,27028,1,881.475,20140804,Mocksville,NC,35.920477,-80.57143
428,68123,1,1196.9475,20130430,Bellevue,NE,41.117337,-95.95126
733,98532,1,443.1,20121027,Chehalis,WA,46.630721,-123.01599
636,50650,1,881.9475,20150313,Lamont,IA,42.612267,-91.6572
907,36605,1,724.5,20121229,Mobile,AL,30.641191,-88.08222
506,60010,1,1359.6975,20140615,Barrington,IL,42.160791,-88.15231
1698,19971,1,141.6975,20130409,Rehoboth Beach,DE,38.711512,-75.09677
1059,89081,1,178.4475,20140118,Indian Springs,NV,36.573377,-115.674671
1009,76207,1,139.0725,20130507,Denton,TX,33.236827,-97.16941
2064,20874,1,640.4475,20131129,Germantown,MD,39.169859,-77.27564
390,10306,1,1390.9875,20121010,Staten Island,NY,40.569394,-74.11785
791,33823,1,73.4475,20131226,Auburndale,FL,28.068865,-81.80267
2269,84033,1,349.0725,20150426,Henefer,UT,40.996895,-111.50264
1085,70560,1,123.3225,20121221,New Iberia,LA,29.975453,-91.84073
584,48420,1,619.4475,20140519,Clio,MI,43.176375,-83.726
1179,91302,1,598.4475,20130914,Calabasas,CA,34.133513,-118.66464
2280,56529,1,170.5725,20111129,Dilworth,MN,46.878062,-96.70242
908,89141,1,215.1975,20120508,Las Vegas,NV,35.998778,-115.19588
1142,61704,1,703.4475,20100910,Bloomington,IL,40.459584,-88.96939
1703,22046,1,107.5725,20110531,Falls Church,VA,38.886311,-77.18098
1053,84015,1,346.4475,20140611,Clearfield,UT,41.126476,-112.04427
1851,15042,1,325.4475,20120605,Freedom,PA,40.682566,-80.23208
1918,78758,1,734.9475,20140429,Austin,TX,30.384204,-97.70392
1722,42167,1,78.6975,20130521,Tompkinsville,KY,36.712179,-85.67567
734,76226,1,430.4475,20101120,Argyle,TX,33.105309,-97.16294
733,98019,1,430.4475,20120331,Duvall,WA,47.7353,-121.96222
1009,58701,1,112.8225,20150413,Minot,ND,48.19983,-101.28579
449,54302,1,1039.4475,20131021,Green Bay,WI,44.505782,-87.97947
449,55033,1,1023.6975,20120725,Hastings,MN,44.726517,-92.86147
1228,35903,1,146.9475,20101013,Gadsden,AL,33.996698,-85.92496
438,44084,1,997.4475,20100731,Rock Creek,OH,41.659739,-80.86635
1223,27299,1,398.9475,20100621,Linwood,NC,35.752578,-80.37587
2224,39483,1,60.3225,20141128,Foxworth,MS,31.218509,-89.90761
782,90064,1,110.1975,20140423,Los Angeles,CA,34.03457,-118.42843
456,33029,1,1181.1975,20110225,Hollywood,FL,26.006373,-80.40212
2286,99350,1,818.475,20130603,Prosser,WA,46.208571,-119.74507
397,74012,1,1496.1975,20131010,Broken Arrow,OK,36.045907,-95.80694
2396,58503,1,120.225,20100424,Bismarck,ND,46.861794,-100.78026
1682,60550,1,755.895,20141119,Shabbona,IL,41.769322,-88.86858
2089,23464,1,787.4475,20140304,Virginia Beach,VA,36.799284,-76.17767
1180,23456,1,540.6975,20120412,Virginia Beach,VA,36.762459,-76.06139
26,33172,1,784.875,20110324,Miami,FL,25.786634,-80.36151
676,83210,1,761.1975,20101007,Aberdeen,ID,42.97228,-112.83218
2045,33073,1,608.9475,20120224,Pompano Beach,FL,26.305433,-80.18287
945,80537,1,682.4475,20110825,Loveland,CO,40.383636,-105.10349
209,54964,1,1601.1975,20140131,Pickett,WI,43.923141,-88.72654
208,27262,1,1472.5725,20140418,High Point,NC,35.964586,-80.02239
2206,49301,1,114.975,20130304,Ada,MI,42.97252,-85.47798
746,14034,1,220.4475,20150602,Collins,NY,42.498791,-78.8835
826,75104,1,1411.2,20131112,Cedar Hill,TX,32.588536,-96.94949
1044,28110,1,286.0725,20110520,Monroe,NC,35.031947,-80.56002
1086,28377,1,112.8225,20130914,Red Springs,NC,34.828798,-79.21215
2138,76049,1,482.9475,20140214,Granbury,TX,32.440376,-97.72002
428,71111,1,1181.1975,20120324,Bossier City,LA,32.552315,-93.70836
1000,55417,1,112.8225,20110818,Minneapolis,MN,44.905365,-93.23662
402,55014,1,1023.6975,20120229,Circle Pines,MN,45.153516,-93.14463
465,68022,1,1181.1975,20140624,Elkhorn,NE,41.274881,-96.24565
2138,33150,1,461.9475,20120328,Miami,FL,25.851974,-80.20566
471,76534,1,958.0725,20140429,Holland,TX,30.883556,-97.396
449,45107,1,1023.6975,20110717,Blanchester,OH,39.293634,-83.97584
506,97810,1,1270.4475,20130212,Adams,OR,45.719133,-118.46578
507,83616,1,2047.4475,20130918,Eagle,ID,43.705551,-116.36346
1085,14004,1,118.0725,20100820,Alden,NY,42.898709,-78.51652
491,85035,1,892.4475,20150624,Phoenix,AZ,33.472492,-112.1875
438,75215,1,997.4475,20110111,Dallas,TX,32.76103,-96.77035
585,78648,1,419.9475,20100601,Luling,TX,29.694257,-97.6533
794,28358,1,102.9,20121016,Lumberton,NC,34.620874,-78.98986
792,80601,1,73.4475,20131123,Brighton,CO,39.973251,-104.82407
2224,93730,1,78.225,20120305,Fresno,CA,36.9,-119.75
1916,11231,1,341.1975,20130520,Brooklyn,NY,40.6788,-74.00254
791,22849,1,70.8225,20100612,Shenandoah,VA,38.49696,-78.61997
183,75013,1,724.5,20150619,Allen,TX,33.106582,-96.69402
2218,76086,1,157.4475,20100331,Weatherford,TX,32.77516,-97.77987
1019,30721,1,236.1975,20150219,Dalton,GA,34.780699,-84.93994
545,52761,1,787.4475,20100916,Muscatine,IL,41.413372,-91.00612
461,53188,1,1144.4475,20130513,Waukesha,WI,43.020762,-88.26852
433,74014,1,997.4475,20110611,Broken Arrow,OK,36.053246,-95.70957
449,33527,1,1070.9475,20131028,Dover,FL,27.98706,-82.21357
2069,37138,1,524.9475,20140722,Old Hickory,TN,36.243698,-86.62308
2207,93536,1,102.3225,20100331,Lancaster,CA,34.728857,-118.32683
2384,46123,1,692.475,20110827,Avon,IN,39.764436,-86.39699
362,78209,1,734.7375,20120216,San Antonio,TX,29.48618,-98.4568
449,79720,1,1102.185,20110506,Big Spring,TX,32.21649,-101.4532
1223,30349,1,430.4475,20110630,Atlanta,GA,33.61541,-84.49033
1868,63628,1,1212.6975,20140326,Bonne Terre,MO,37.929597,-90.5614
1912,67420,1,367.4475,20130909,Beloit,KS,39.440546,-98.07736
449,33563,1,1023.6975,20120208,Plant City,FL,28.016971,-82.128584
1118,16101,1,367.4475,20100331,New Castle,PA,40.992023,-80.32747
1646,92656,1,414.645,20100330,Aliso Viejo,CA,33.581533,-117.72474
1053,76244,1,293.9475,20101015,Keller,TX,32.771419,-97.291484
461,48042,1,1220.5725,20140327,Macomb,MI,42.68347,-82.92958
2331,57702,1,697.725,20150420,Rapid City,SD,44.052788,-103.34302
2067,64862,1,551.1975,20140825,Sarcoxie,MO,37.086771,-94.12545
1077,26651,1,383.1975,20110728,Summersville,WV,38.30696,-80.87329
1022,93453,1,157.4475,20110201,Santa Margarita,CA,35.323098,-120.08301
428,60649,1,1196.9475,20140411,Chicago,IL,41.761734,-87.57072
1391,53511,1,188.895,20140810,Beloit,WI,42.526464,-89.04291
636,15301,1,926.5725,20100329,Washington,PA,40.170663,-80.25185
2138,21234,1,461.9475,20141209,Parkville,MD,39.385006,-76.54177
2254,14903,1,72.975,20111025,Elmira,NY,42.129274,-76.84497
2090,17090,1,383.1975,20100625,Shermans Dale,PA,40.332785,-77.18464
676,84119,1,761.1975,20150430,Salt Lake City,UT,40.696596,-111.95239
1009,78251,1,112.8225,20150417,San Antonio,TX,29.466061,-98.67004
2236,57787,1,209.475,20130415,Union Center,SD,44.619045,-102.76873
1043,22152,1,362.1975,20140709,Springfield,VA,38.775716,-77.23131
1845,11356,1,99.6975,20100528,College Point,NY,40.785462,-73.84366
1245,96062,1,509.1975,20120330,Millville,CA,40.577799,-122.10148
699,28170,1,236.1975,20100415,Wadesboro,NC,34.985423,-80.08543
711,27944,1,246.6975,20130823,Hertford,NC,36.157292,-76.4275
2367,46514,1,498.225,20130530,Elkhart,IN,41.707616,-85.97605
791,92679,1,73.4475,20140416,Trabuco Canyon,CA,33.639227,-117.58518
461,44643,1,1220.5725,20140630,Magnolia,OH,40.646529,-81.30882
1126,95631,1,724.4475,20150628,Foresthill,CA,39.033312,-120.82172
17,93312,1,402.675,20141023,Bakersfield,CA,35.39068,-119.18583
690,32164,1,367.4475,20140909,Palm Coast,FL,29.499591,-81.22328
2076,62002,1,776.9475,20120630,Alton,IL,38.906065,-90.15909
2367,15701,1,477.225,20140814,Indiana,PA,40.626307,-79.16146
1566,92345,1,362.1975,20110714,Hesperia,CA,34.399992,-117.33999
963,29550,1,419.9475,20150601,Hartsville,SC,34.386728,-80.08256
734,24256,1,425.1975,20120831,Haysi,VA,37.213189,-82.29759
615,32931,1,682.4475,20150318,Cocoa Beach,FL,28.326985,-80.61119
2269,77382,1,382.725,20120106,Spring,TX,30.214741,-95.53212
640,78660,1,824.1975,20140620,Pflugerville,TX,30.450122,-97.623
2144,97368,1,461.9475,20120913,Otis,OR,45.009935,-123.91182
676,56007,1,761.1975,20101222,Albert Lea,MN,43.652042,-93.36916
1495,46040,1,425.1975,20111031,Fortville,IN,39.93549,-85.84047
1722,23220,1,83.9475,20140507,Richmond,VA,37.549396,-77.45739
2206,72727,1,112.875,20111217,Elkins,AR,35.970492,-93.94296
791,30705,1,73.4475,20130810,Chatsworth,GA,34.753129,-84.77502
1085,71351,1,110.1975,20100519,Marksville,LA,31.140727,-92.08056
1026,85541,1,181.0725,20130831,Payson,AZ,34.243578,-111.28137
1077,43964,1,351.6975,20150129,Toronto,OH,40.465183,-80.62364
451,55318,1,923.9475,20130510,Chaska,MN,44.809954,-93.6105
2215,89502,1,393.6975,20130508,Reno,NV,39.499862,-119.77497
461,53076,1,1128.6975,20120224,Richfield,WI,43.265289,-88.20144
471,53937,1,929.1975,20130427,Hillpoint,WI,43.378638,-90.15726
1114,88220,1,212.5725,20120830,Carlsbad,NM,32.408311,-104.29134
489,77469,1,997.4475,20100731,Richmond,TX,29.584172,-95.747
470,51106,1,1023.6975,20120625,Sioux City,IA,42.466292,-96.35291
779,35958,1,351.6975,20110909,Bryant,AL,34.921827,-85.63784
778,42003,1,125.9475,20141216,Paducah,KY,37.044233,-88.59046
1175,80017,1,787.4475,20140117,Aurora,CO,39.695269,-104.78439
826,47327,1,1259.475,20140529,Cambridge City,IN,39.816703,-85.17784
2359,44681,1,477.6975,20150430,Sugarcreek,OH,40.503332,-81.64879
1261,54956,1,498.6975,20110705,Neenah,WI,44.180085,-88.48273
1907,60120,1,1049.9475,20101023,Elgin,IL,42.037176,-88.25922
2236,60431,1,194.1975,20150430,Joliet,IL,41.52493,-88.19022
2253,84054,1,141.6975,20150414,North Salt Lake,UT,40.843012,-111.90581
2332,90303,1,571.725,20130420,Inglewood,CA,33.934164,-118.33255
549,98249,1,551.1975,20120822,Freeland,WA,48.029176,-122.54222
2138,30052,1,524.9475,20120626,Loganville,GA,33.823809,-83.89423
466,71342,1,933.8175,20130409,Jena,LA,31.654792,-92.12872
1009,38104,1,139.0725,20130823,Memphis,TN,35.133825,-90.00463
974,90250,1,674.5725,20110307,Hawthorne,CA,33.914614,-118.35092
791,70739,1,73.4475,20140531,Greenwell Springs,LA,30.585687,-90.98014
734,59474,1,443.1,20131009,Shelby,MT,48.479975,-111.76863
1182,70535,1,225.6975,20100917,Eunice,LA,30.492895,-92.41578
580,79714,1,834.4875,20140715,Andrews,TX,32.345871,-102.56767
1982,21035,1,388.4475,20130330,Davidsonville,MD,38.931312,-76.65248
1177,90221,1,251.9475,20121023,Compton,CA,33.893265,-118.204
548,79701,1,524.9475,20121005,Midland,TX,31.995623,-102.08108
1722,32601,1,73.4475,20131024,Gainesville,FL,29.653195,-82.3244
506,19533,1,1244.1975,20110228,Leesport,PA,40.435509,-75.98937
907,92028,1,608.9475,20141026,Fallbrook,CA,33.380359,-117.20605
2350,98020,1,387.975,20120411,Edmonds,WA,47.803668,-122.37096
506,13730,1,1296.6975,20100724,Afton,NY,42.232991,-75.53429
1060,57703,1,178.4475,20140327,Rapid City,SD,44.05164,-103.13061
2350,94556,1,366.975,20110330,Moraga,CA,37.839426,-122.12426
2239,17225,1,136.4475,20140923,Greencastle,PA,39.792122,-77.74923
2218,69339,1,152.1975,20110829,Crawford,NE,42.672974,-103.39841
2403,75751,1,133.35,20121217,Athens,TX,32.184027,-95.84625
2269,83631,1,393.225,20140226,Idaho City,ID,43.85128,-115.87903
451,89815,1,923.9475,20140125,Spring Creek,NV,40.644201,-115.64745
405,79517,1,1916.1975,20100928,Fluvanna,TX,32.883354,-101.20597
676,85366,1,761.1975,20110430,Yuma,AZ,32.609959,-114.631172
609,53566,1,839.9475,20150504,Monroe,WI,42.603462,-89.64037
408,24431,1,1364.9475,20121202,Crimora,VA,38.167914,-78.84222
407,24739,1,1708.8225,20140304,Oakvale,WV,37.336554,-80.95523
1523,98502,1,367.395,20100222,Olympia,WA,47.071484,-122.97702
1908,33135,1,446.1975,20131029,Miami,FL,25.766577,-80.23576
2332,53005,1,534.975,20100830,Brookfield,WI,43.060872,-88.09478
926,43822,1,640.4475,20110903,Frazeysburg,OH,40.161484,-82.16324
945,72024,1,682.4475,20150316,Carlisle,AR,34.776306,-91.74635
585,56629,1,419.9475,20130831,Birchdale,MN,48.551313,-94.17684
207,54913,1,1028.9475,20140429,Appleton,WI,44.322836,-88.40492
735,93021,1,393.6975,20110415,Moorpark,CA,34.292898,-118.87134
577,59330,1,1023.6975,20100322,Glendive,MT,47.107345,-104.72683
200,18847,1,1181.1975,20140430,Susquehanna,PA,41.944334,-75.57241
449,75501,1,1023.6975,20110718,Texarkana,TX,33.414708,-94.08984
809,21216,1,269.85,20130114,Baltimore,MD,39.310006,-76.67029
1212,30742,1,404.1975,20150303,Fort Oglethorpe,GA,34.948979,-85.25212
1141,61032,1,866.1975,20120515,Freeport,IL,42.300918,-89.63208
438,33132,1,997.4475,20150423,Miami,FL,25.784326,-80.18753
791,49009,1,80.85,20130731,Kalamazoo,MI,42.272538,-85.69255
1191,24471,1,288.6975,20100603,Port Republic,VA,38.310311,-78.80409
993,37221,1,383.1975,20100913,Nashville,TN,36.065032,-86.94674
1714,27826,1,115.4475,20140116,Fairfield,NC,35.575982,-76.20409
1212,29483,1,404.1975,20110310,Summerville,SC,33.034586,-80.18599
487,77484,1,1102.4475,20100726,Waller,TX,30.068888,-95.92499
598,73099,1,971.1975,20140211,Yukon,OK,35.506204,-97.74814
1441,95829,1,461.895,20140729,Sacramento,CA,38.476196,-121.34715
567,29841,1,803.1975,20120113,North Augusta,SC,33.517435,-81.94945
1875,56520,1,1217.9475,20120425,Breckenridge,MN,46.27324,-96.54888
745,87110,1,220.4475,20141006,Albuquerque,NM,35.106396,-106.57927
1532,54017,1,446.1975,20120808,New Richmond,WI,45.122052,-92.53691
1183,34667,1,734.9475,20121127,Hudson,FL,28.372441,-82.66603
688,76180,1,561.6975,20130430,North Richland Hills,TX,32.855666,-97.21818
2332,30080,1,571.725,20130611,Smyrna,GA,33.87578,-84.50382
369,91770,1,865.9875,20110518,Rosemead,CA,34.066143,-118.08475
579,73446,1,1328.1975,20150614,Madill,OK,34.092658,-96.74851
1000,61081,1,107.5725,20150610,Sterling,IL,41.813776,-89.70537
496,46167,1,1023.6975,20110514,Pittsboro,IN,39.872255,-86.46335
781,38606,2,259.35,20131227,Batesville,MS,34.309659,-89.963
183,45230,1,724.5,20110618,Cincinnati,OH,39.078368,-84.38865
733,33545,1,443.1,20121004,Wesley Chapel,FL,28.28,-82.29
1411,33823,1,251.9475,20110214,Auburndale,FL,28.068865,-81.80267
2055,33432,1,656.1975,20100106,Boca Raton,FL,26.347305,-80.08552
1350,44138,1,446.1975,20130620,Olmsted Falls,OH,41.373949,-81.91507
1118,97132,1,398.9475,20140506,Newberg,OR,45.310304,-122.972
1086,55033,1,125.9475,20130524,Hastings,MN,44.726517,-92.86147
1155,46342,1,551.1975,20100407,Hobart,IN,41.533786,-87.26403
674,92081,1,692.9475,20130423,Vista,CA,33.18,-117.24
793,75925,1,89.1975,20141230,Alto,TX,31.626263,-95.05495
1182,95129,1,236.1975,20150430,San Jose,CA,37.307742,-121.99976
2207,39466,1,102.3225,20150413,Picayune,MS,30.52798,-89.66611
926,23061,1,566.9475,20101102,Gloucester,VA,37.414991,-76.52959
965,75244,1,524.9475,20110302,Dallas,TX,32.922624,-96.83616
908,33306,1,215.1975,20120912,Fort Lauderdale,FL,26.165212,-80.11379
826,75056,1,1223.1975,20140820,The Colony,TX,33.081421,-96.88957
2403,33186,1,133.35,20120928,Miami,FL,25.662292,-80.40947
907,79758,1,724.5,20140311,Gardendale,TX,32.020274,-102.35512
927,30019,1,514.4475,20150417,Dacula,GA,33.981721,-83.88302
2269,92325,1,393.225,20140222,Crestline,CA,34.242567,-117.28654
2393,53713,1,110.1975,20110723,Madison,WI,43.037647,-89.39154
1115,77389,1,456.6975,20130219,Spring,TX,30.10824,-95.51716
1060,76401,1,157.4475,20100629,Stephenville,TX,32.242816,-98.21058
487,80233,1,1102.4475,20150629,Denver,CO,39.903043,-104.9544
1576,75032,1,283.4475,20131202,Rockwall,TX,32.867103,-96.44129
165,14830,1,677.25,20110412,Corning,NY,42.140881,-77.04793
388,80465,1,1049.7375,20120314,Morrison,CO,39.620748,-105.18121
2350,92656,1,393.225,20110915,Aliso Viejo,CA,33.581533,-117.72474
653,23320,1,881.9475,20130914,Chesapeake,VA,36.761698,-76.24511
1129,85206,1,493.4475,20111111,Mesa,AZ,33.400306,-111.72452
1889,73099,1,656.1975,20120428,Yukon,OK,35.506204,-97.74814
1879,85747,1,1049.9475,20111007,Tucson,AZ,32.109302,-110.77573
1711,33043,1,115.4475,20130912,Big Pine Key,FL,24.675731,-81.34359
945,63010,1,682.4475,20110830,Arnold,MO,38.42727,-90.38515
577,70065,1,1023.6975,20100505,Kenner,LA,30.022853,-90.25133
443,40150,1,923.7375,20140706,Lebanon Junction,KY,37.849334,-85.73269
457,58703,1,997.4475,20110124,Minot,ND,48.277024,-101.31942
2403,33043,1,135.975,20130327,Big Pine Key,FL,24.675731,-81.34359
585,17857,1,419.9475,20110514,Northumberland,PA,40.899361,-76.78947
2104,75025,1,566.9475,20110905,Plano,TX,33.086868,-96.74504
1542,55350,1,419.895,20150405,Hutchinson,MN,44.896255,-94.38604
549,18078,1,551.1975,20111212,Schnecksville,PA,40.675741,-75.61626
615,79102,1,692.9475,20121031,Amarillo,TX,35.197852,-101.84543
183,87121,1,795.375,20140605,Albuquerque,NM,35.051247,-106.74258
1531,46517,1,446.1975,20111116,Elkhart,IN,41.646499,-85.96923
449,47591,1,1023.6975,20120209,Vincennes,IN,38.668827,-87.50791
465,13340,1,1181.1975,20140529,Frankfort,NY,43.046471,-75.10019
1810,55746,1,283.4475,20130319,Hibbing,MN,47.413817,-92.94228
734,45371,1,398.9475,20100430,Tipp City,OH,39.954239,-84.17685
2224,29906,1,62.9475,20140713,Beaufort,SC,32.445712,-80.74845
2395,32174,1,157.4475,20150327,Ormond Beach,FL,29.284924,-81.10296
760,98021,1,165.3225,20150318,Bothell,WA,47.790653,-122.22021
753,84511,1,246.6975,20110615,Blanding,UT,37.562925,-109.46245
736,32817,3,1175.8425,20100630,Orlando,FL,28.591692,-81.24717
609,57078,1,839.9475,20100319,Yankton,SD,42.888538,-97.40958
107,55044,2,1317.75,20130329,Lakeville,MN,44.669564,-93.26654
2361,56353,1,597.975,20120806,Milaca,MN,45.760191,-93.63247
719,80480,1,104.9475,20140620,Walden,CO,40.621621,-106.24457
791,29137,1,70.8225,20141229,Salley,SC,33.593634,-81.32226
470,60042,1,1039.4475,20130723,Island Lake,IL,42.277691,-88.20074
2036,63090,1,183.6975,20100317,Washington,MO,38.535499,-91.02348
545,37876,1,902.9475,20141008,Sevierville,TN,35.860157,-83.48694
545,24503,1,832.0725,20140330,Lynchburg,VA,37.440641,-79.20923
1180,44830,1,540.6975,20130430,Fostoria,OH,41.164209,-83.41054
1863,77059,1,944.9475,20111220,Houston,TX,29.601776,-95.11734
1086,12010,1,110.1975,20110708,Amsterdam,NY,42.940644,-74.17899
2360,35620,1,576.975,20110518,Elkmont,AL,34.930354,-86.9809
668,65203,1,1391.1975,20130225,Columbia,MO,38.925204,-92.36887
2354,72937,1,388.4475,20100929,Hackett,AR,35.15875,-94.39462
2169,27513,1,619.4475,20120518,Cary,NC,35.797882,-78.79702
826,79852,1,1102.4475,20110420,Terlingua,TX,29.441286,-103.63643
506,53095,1,1249.4475,20120806,West Bend,WI,43.40328,-88.18026
907,32312,1,608.9475,20141014,Tallahassee,FL,30.554434,-84.25979
1049,18062,1,257.1975,20150420,Macungie,PA,40.517304,-75.56515
449,78023,1,1023.6975,20120312,Helotes,TX,29.61403,-98.74185
808,76086,1,377.9475,20101027,Weatherford,TX,32.77516,-97.77987
449,46516,1,1039.4475,20130710,Elkhart,IN,41.676899,-85.96044
2045,85747,1,514.4475,20150427,Tucson,AZ,32.109302,-110.77573
584,84052,1,619.4475,20140416,Myton,UT,40.065834,-110.14823
1810,77008,1,288.6975,20130830,Houston,TX,29.798777,-95.40951
2045,73521,1,514.4475,20150416,Altus,OK,34.638773,-99.31787
734,98445,1,398.9475,20140822,Tacoma,WA,47.148269,-122.41196
1392,30650,1,194.145,20101021,Madison,GA,33.588436,-83.47936
183,31419,1,790.125,20130724,Savannah,GA,31.986249,-81.20259
761,84511,1,218.925,20120726,Blanding,UT,37.562925,-109.46245
2348,98110,1,824.1975,20100730,Bainbridge Island,WA,47.65526,-122.53508
1607,87501,1,425.1975,20101229,Santa Fe,NM,35.755312,-105.99936
793,34291,1,99.6975,20111227,North Port,FL,27.17,-82.28
556,18603,1,855.6975,20100622,Berwick,PA,41.061356,-76.24934
2331,35406,1,734.475,20130911,Tuscaloosa,AL,33.271585,-87.50611
449,32129,1,1039.4475,20121224,Port Orange,FL,29.022729,-81.172169
506,95681,1,1296.6975,20140826,Sheridan,CA,38.997612,-121.37967
2091,19067,1,183.6975,20110712,Morrisville,PA,40.214661,-74.81812
449,83647,1,1039.4475,20130818,Mountain Home,ID,43.208029,-115.62345
1000,27517,1,107.5725,20100520,Chapel Hill,NC,35.892359,-79.020849
760,59330,1,165.3225,20150510,Glendive,MT,47.107345,-104.72683
2145,28326,1,404.1975,20130611,Cameron,NC,35.278125,-79.15153
433,29505,1,997.4475,20150420,Florence,SC,34.142119,-79.74311
402,49286,1,1023.6975,20120331,Tecumseh,MI,42.012268,-83.93878
1134,64060,1,918.6975,20110812,Kearney,MO,39.365318,-94.3578
2138,20814,1,467.1975,20140618,Bethesda,MD,38.999759,-77.10185
1115,44813,1,456.6975,20130329,Bellville,OH,40.606221,-82.52073
1191,76039,1,288.6975,20150602,Euless,TX,32.858727,-97.08453
362,77521,1,734.7375,20130719,Baytown,TX,29.784579,-94.97588
1809,94110,1,230.9475,20150205,San Francisco,CA,37.74873,-122.41545
1875,87701,1,1076.1975,20150128,Las Vegas,NM,35.594103,-105.08142
1177,17751,1,251.9475,20130315,Mill Hall,PA,41.108454,-77.49516
674,47331,1,682.4475,20110319,Connersville,IN,39.644794,-85.14929
614,34420,1,700.8225,20130930,Belleview,FL,29.054976,-82.04255
556,73119,1,855.6975,20150419,Oklahoma City,OK,35.42306,-97.56051
939,62888,1,448.35,20131014,Tamaroa,IL,38.127516,-89.22926
407,62216,1,1627.4475,20130719,Aviston,IL,38.607817,-89.60516
945,74432,1,682.4475,20120113,Eufaula,OK,35.280145,-95.57854
604,22193,1,524.9475,20100614,Woodbridge,VA,38.646375,-77.34469
451,37748,1,963.3225,20140528,Harriman,TN,35.930801,-84.53135
2092,65775,1,351.6975,20140819,West Plains,MO,36.719145,-91.87408
656,11223,1,950.1975,20140626,Brooklyn,NY,40.598142,-73.97229
2365,69341,1,529.725,20150205,Gering,NE,41.803503,-103.65998
996,50681,1,729.6975,20100511,Westgate,IA,42.778924,-92.00735
2219,97086,1,167.475,20130309,Happy Valley,OR,45.44,-122.52
449,78642,1,1039.4475,20130823,Liberty Hill,TX,30.702882,-97.9269
1566,84121,1,372.6975,20130131,Salt Lake City,UT,40.625621,-111.8158
1498,79118,1,472.4475,20110329,Amarillo,TX,35.100501,-101.80606
1810,94402,1,283.4475,20130310,San Mateo,CA,37.551586,-122.32773
939,32817,1,383.1975,20100929,Orlando,FL,28.591692,-81.24717
115,98034,1,905.625,20120831,Kirkland,WA,47.71828,-122.19702
963,85716,1,419.9475,20100817,Tucson,AZ,32.242275,-110.92533
604,37660,1,551.1975,20121215,Kingsport,TN,36.547133,-82.55408
1982,98584,1,320.1975,20150430,Shelton,WA,47.224044,-123.10538
2353,56544,1,456.6975,20120730,Frazee,MN,46.742349,-95.62935
2263,48837,1,351.6975,20100614,Grand Ledge,MI,42.749774,-84.7503
981,55347,10,2199.75,20140306,Eden Prairie,MN,44.831413,-93.46031
1171,80525,1,356.9475,20140811,Fort Collins,CO,40.532354,-105.0535
563,50659,1,787.4475,20140212,New Hampton,IA,43.072094,-92.32323
993,88030,1,448.35,20140606,Deming,NM,32.223023,-107.71282
461,76071,1,1220.5725,20130930,Newark,TX,33.003717,-97.48974
720,55807,1,104.9475,20130624,Duluth,MN,46.738841,-92.16969
2224,91320,1,78.225,20120112,Newbury Park,CA,34.175038,-118.93956
2269,98682,1,349.0725,20150311,Vancouver,WA,45.67309,-122.51319
2069,14543,1,524.9475,20100827,Rush,NY,42.98723,-77.67433
559,13326,1,629.9475,20150607,Cooperstown,NY,42.703091,-74.91413
470,45333,1,1102.185,20110425,Houston,OH,40.260111,-84.33611
491,76458,1,892.4475,20100828,Jacksboro,TX,33.200265,-98.15778
2225,48412,1,62.9475,20150507,Attica,MI,43.053648,-83.16651
1000,93635,1,104.9475,20150610,Los Banos,CA,37.048385,-120.86983
461,53214,1,1220.5725,20140512,Milwaukee,WI,43.020363,-88.01273
555,37601,1,858.3225,20120414,Johnson City,TN,36.331006,-82.3386
1908,34202,1,446.1975,20140430,Bradenton,FL,27.434755,-82.40211
1909,44870,2,414.645,20110331,Sandusky,OH,41.42646,-82.71083
1851,11414,1,325.4475,20130712,Howard Beach,NY,40.658188,-73.84321
2206,48455,1,97.0725,20140925,Metamora,MI,42.938891,-83.29409
1182,60620,1,209.9475,20140831,Chicago,IL,41.740483,-87.65282
496,38863,1,1023.6975,20110315,Pontotoc,MS,34.236312,-89.00425
506,75410,1,1249.4475,20120828,Alba,TX,32.793512,-95.63182
465,37042,1,1181.1975,20140228,Clarksville,TN,36.58068,-87.4056
308,33569,1,1259.7375,20120526,Riverview,FL,27.847802,-82.31799
981,28112,1,178.4475,20140819,Monroe,NC,34.936388,-80.5382
1524,15226,1,372.6975,20110311,Pittsburgh,PA,40.394002,-80.01655
585,88220,1,419.9475,20121127,Carlsbad,NM,32.408311,-104.29134
1229,24382,1,288.6975,20100419,Wytheville,VA,36.947446,-81.09439
