Link;Author;Title;Rating;Text;Date
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;microalba;total waste of time, too bad even for Disney;1/10;Wasn't expecting an oscar runner but come on! worse thing ever watched in a while, and I've already watched Anon.;27 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;LouieInLove;Boring & Flat. No Fun & No Real Wonder.;3/10;This is a kid's movie but all really good kid's movies appeal to the kid within us all. I watched this film with my niece & we were both bored silly. It lacks clear narrative & any fun whatsoever. It's the film equivalent of a bag full of coloured shards of glass - No one can see them & we don't know if they're truly coloured of just plain.;27 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ashneel-24393;Underwhelmed;1/10;One word that Mrs Whatsit said herself - underwhelmed!;27 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;liesly-felicity;Very Boring Movie;1/10;"The genre is adventure, i expected just like treasure planet or journey to center of the earth by disney.. but i found this is just... a, very very dramatic movie with good VFX of course..
I think they're filming in all of green screen.. 
i can see the VFX editings.. 
very slow plot.. and very boring..just travelling around planets? i thought in travelling around planets they will have some quests or adventure or a thing...
but I FOUND NOTHING.so don't waste ur time watching this, especially in the theaters :D";26 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;namstonk;Cor blimey what a stinker;1/10;Just awful.If I could have given it zero I would have. Insipid characters, a soundtrack that was dire and clearly a director who was out of one's depth.;25 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;mejaflora;Disney, you missed the mark;1/10;After 10-15 minutes in the movie, I started thinking what have i gotten myself into and why why why didn't I read the reviews before I watched it? Life is full of regrets and these are moments I'll NEVER ever get back again my life. Meg, her face is frozen in sourness from start to finish, even after finding dad and that final hug, her face is still stuck in a dour expression. Smiling takes a lot of effort out of her and seemed even unnatural. Perhaps she should have played the role of one of the mean kids?Charles Wallace, For heaven's sake must you call him with both names ALL the time!!!!??? Even in supposedly intense moments, the time taken to yell both names just intensified my irritation. And kid, learn to speak clearly. I have no idea what you are talking about!The 3 beings, why is Oprah bigger than everybody? with her garish costumes, awfully glittery makeup, I feel like overwhelmed. Her reputation bigger than life itself also distract the role from her. It just never felt right. They have absolutely no chemistry with one another at all. And the looks they gave each other is so awkward.Plot is non existent, tries too hard to push a lesson that no one cares about. Plodding its way to god knows where, I felt every minute go by and that is a sign of a BAD movie.;25 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;kaiserstudios;Grade: D;3/10;A Wrinkle in Time might have decent acting, but it is has way too much CGI that is very noticeable, awkward moments, and a story that doesn't even matter.;17 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;graeme-870-333686;Worse than a bad cliche;1/10;If you've ever wondered what a movie would look like if you took 100 bad cliches about love, good and evil and relationships, and gave them to a non-creative ten year old to turn into screenplay, and then told the production team to work with their eyes closed, and given the CGI crew computers from the 1970s, then you will love A Wrinkle in Time. Otherwise, avoid it like the plague. Honestly, I am being generous. I watch a lot of movies and I can genuinely say that that is the very worst movie I have ever seen.;5 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;herbsmpl;this proves disney can't do anything original;1/10;This film is awful the wort film so far this year awful acting random things happen unfunny with whatever humor it did stupid boring the film looks pretty bad i am amazed at how badly the director handled this film.;29 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;promote-1;The time I spent watching it could have been better spent watching the grass grow.;2/10;At least, I could have been outside in the fresh air watching the grass grow and woudn't have to endure many cringe-worthy scenes. A meaningless film that tries very hard to let us know love conquers all. OK, what else? Awful costumes, very dark scenes and bad acting. Image of a 20+ feet tall Oprah is not something I remember with pleasure and neither are almost any scene in this drivel. Avoid it and definitely do not expose any children to it. They might be turned off to movies at best and have nightmares for a new nights at worst.;21 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;haris1112;Surprised to see 4+ Stars for this movie on IMDB;1/10;"Don't waste your time, it's so bad that it's the baddest of bad in performance...
What were they thinking?!?!?! I am pretty sure, like me, some people just went to see the movie thinking it's from Disney, what's the worst that could happen...";18 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;IosifComaromi;Severely under the usual Disney standards;1/10;I was excited by the trailer but ready to leave and ask for my money back after the first 30-40 minutes.;15 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;glenthompson-72539;Fun story but horrible acting;3/10;The performances by the kids in the disaster were pretty good but the adult actors could barely be bothered to phone their performances in. Oprah was the worst, showing about as much range as a lamppost. Mindy Kaeling wasn't much better. Reese Witherspoon was the best of the lot and that's not saying much.;5 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;jilladillon;Underwhelmed;2/10;I could tell from the previews that this was going to be far from the book so I tempered my expectations. Even with that I was so disappointed. Beautiful as it was the movie was disjointed and had no real flow. It was rushed in some parts and dragged in others. The actors were lovely but overall this was very poorly done and a giant disappointment.;1 April 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;FitzSimmonsAOS;This movie isn't great for adults but would be great for kids I'm sure;5/10;I read this book a week before I watched the film and absolutely loved it, despite me being 19 years old and it being a book for children written in the 60s. So I expected to enjoy the film but I didn't really. I can see that most children (and probably me if I had watched it at about age 10) would love this film, but i would not recommend any adults watch this film unless you're watching it with your child. It's not like other Disney films that are timeless and you can watch them years after they came out as a 30 year old and you still love them. The dialogue and the plot are most certainly written for children, and as someone who is not a child it was sort of cringey and awkward to watch. It has a good overall message and theme that is really not subtle at all (hence why it's good for children), but just don't expect this to be the kind of Disney movie that anyone at any age can enjoy.;31 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;soccer-46533;Okay....;4/10;I was kind of looking forward to the new version honestly. I was excited to see what was going to be done with new technologies compared to the original film. The plot however I feel gets muddled and I was let down by my expectations. I wish Netflix still had the original film so I could rewatch it because I think that one was better than this one.;28 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;herfienakartika;I Was Hoping More;4/10;"""""Oh my, just like that?? 
That is my comment about this film. I even watched it on 3D theater, then I was disappointed. The movie was like having no soul, just use the visual effect. Oh the best thing for me is the love of Mr. & Mrs. Murry.";27 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ANANANAnanaana;Disappointed.;4/10;I'm sooooo freaking disappointed with this movie. It's a DISNEY movie but it seemed like it was low budget, sooo poorly done, especially the dialog... Kinda visually pleasing in VERY FEW ways but other than that. Boring.;23 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;caitlinvica;This movie is too advanced for its time;10/10;"Most people can't understand the concept of this movie because it's too positive and enlightening which most people are not. It's kinda an analogy of life and how you should live it, by avoiding and disengaging yourself from all negativity and focusing on the ""light"". This means being a very kind person but also putting yourself first and believing fully in yourself. Anyway, that's not something most people in this world know how to do just yet.";13 April 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;jeffgc7;"Don't Confuse Warm with ""Preachy""";6/10;AWIT is an incredibly faithful adaptation of a bizarre, surrreal, but ultimately dazzling, happy, and very important book. The cast delivers on the oddity especially, giving their all to performances that likely don't make sense to audiences that refuse to come in with an open mind. But if you're willing to give this film a chance, its spectacular visuals, thrilling action, and incredibly sweet story are sure to prove a great time at the theater.;22 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;cluecase;Best Movie Of 2018 So Far!;9/10;"I love this movie so much. At first going into it I was afraid it wouldn't live up to my high expectations, but it did more than live up to them, it surpassed them. Not only does it support feminism and race equality, it also gives an important lesson of believing in yourself and embracing your flaws without sounding preachy. So to sum it up, A Wrinkle In Time Is a great family movie with beautiful visual effects and truly frightening, heartbreaking, and heartwarming scenes. 
So ignore those internet trolls that are giving it 1 and 2 star reviews and go see it as soon as you can.";15 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;johnnynotty;Worst Movie Ever;1/10;So bad it's bad (not good). It's literally the WORST movie ever made.;21 January 2021
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;nikolette-02875;I love fantasy sci-fi stories but this is a little too dumb;4/10;This started as a good story however film score is definitely not high quality, that any good director would know is 50% of a movie. The child actors have been not chosen the best either. The lead actress girl is really weak so as the boy who plays her brother, makes me wonder if they have been casted because of political correctness or because they're someone's someone. Costume design is super tacky even for a kids story as this. The script is very weak so as directing. There are multiple major actors in this film who are excellent in other movies but not in this strangely. overall I was disappointed;15 November 2020
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;paul-791-943239;Far too much left out of the book;3/10;The book dragged a bit due to a lot of detail but was a good read. The movie was way too short, missing some critical components from the book, which made it a completely different story.Spoiler alert... An example is the scene of the children playing outside their houses. This relevance goes completely unexplained as the next part of the book - the man in the 'Central Central Intelligence' - is a critical part of the explanation.Another part that was an issue for me, was the lead up to the final hero-winning-the-day bit. The book takes a few chapters to build up to this, which makes the final bit work well, the movies - straight to it with little to no build up.On a positive note, it was well filmed, great costumes and brilliant CGI. Acting was passable. If you have not read the book, it may be vaguely entertaining, but if you have read it... expect to be very disappointed.;4 November 2020
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;fabianalgifari;wtf was happening i fell asleep;1/10;The only good thing about this movie was when i slept through it;21 October 2020
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;tezmercado;Review;4/10;I read the book and then watched the movie about 2 years ago. I was generally confused but whatever.;21 June 2020
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;kim-26824;Great book, too bad this movie does not resemble it;1/10;"Unbelievably poor attempt to bring an old favorite book to the screen. Maybe if they had actually tried to follow the book instead of ... whatever this was.
so extremely bad I could not finish it, just too disappointing for words";12 May 2020
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;iftmixy;Don't bother if you like the book, or if you like good movies.;3/10;Bad acting. Bad director. Bad production. Bad editing. Bad adaptation from a good book.;10 May 2020
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;stephanie-r;The worst;1/10;This isn't just a butchering of the book but a complete and utterly incompetent re-writing of a masterpiece. Can't say enough bad things about the awfulness of this movie;7 November 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;tobyrider;This doesn't even deserve this rating;1/10;I was so excited to see this movie, having loved the book I thought this movie was going to be amazing. Well I was wrong this movie made no sense it included scenes that where not in the book and that made no sense with the movie itself. Don't wast you're time watching this movie you will regret it.;3 November 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;theparadise_dream;Left the couch and went to sleep;1/10;"Basically I got so bored of it that I couldn't stay asleep. My wife stayed ""only to support the black people in it"". Of course she said she didn't enjoy the movie or the actors playing.";2 November 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;prashanthacia;Bad movie;2/10;"Bad movie,, even for kids!!
Should have done better with the story and speed of the movie and definitely the cast! The kid, meg looks so out of character and the weird costumed Oprah!";21 July 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;blaqdeen;Can they create a time machine that takes me back to before watching and erases my memory and refunds me?;1/10;Disappointing is probably an understatement. I ignored the bad reviews and went anyway. I HIGHLY recommend this movie to anyone who enjoys flying lettuce, terrible acting, giant Oprah in a mermaid costume, or awful confusing plots with terrible direction. Disney - as someone who had to sit through this film I respectfully request that you use your Marvel money to build a time machine and give 2 hours back to any audience forced to see this abomination.The most fascinating parts of the book were eliminated, or only presented so quickly that it was difficult to understand why they were happening and how they related to the story. This movie could have been SO great - there was incredible potential here, and Disney and the director literally wasted it all.;19 July 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;shinoltsweets;In between;6/10;A Wrinkle in Time was one of my favorite books as a child. When the movie was released, my kid had already read the book. In our house, we know, understand, and accept that no movie can be as great as a book it was based upon. Any such film we approach with only the hope of experiencing a similar feeling as we felt when reading. For our family, this movie delivered. Yes, there were many inconsistencies from the book, but if you approach a film without expectation, just as you would a book, you can find entertainment.;10 July 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;duncan_buchanan;Utterly utterly utterly utterly utterly utterly utterly awful.;1/10;I'm not exaggeration when I say this this full stop right here >.< is more interesting to look at for 2 hours than this utter pile of horse dung. I've seen some bad films in my life but this takes the biscuit. DO NOT WASTE YOUR TIME OR MONEY ON IT.;15 June 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;elisamarl;The worst movie ever;1/10;"I haven't read the original books, but they're certainly not bad like this movie .
Don't waste your time on this, you guys.";15 June 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ryanavancena;Terrible;1/10;Disappointing and a huge waste of valuable cast and resources. Terrible story and the drama just doesn't connect with the viewers.;30 May 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;danielafudulu;Enjoyable when...;3/10;I recommend watching this movie in the evening with some friends. The catch is that you have to drink one shot every time someone is saying the word tesseract. At the end you will realise what great potential this movie really has.;1 May 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;iguth;Oprah is cool I guess;3/10;This movie is a huge let down. The whole movie is quite one dimensional (get it). The visuals are awesome but the characters are weak, the is little to no world building, and the plot works much better as a book. The jokes are not very funny and most of the movie is filler that doesn't further any part of the film itself. It seems as if the production studio thought that they could ride the default publicity from a famous book adaptation featuring multiple women of color. It's too bad that they made a movie so not good that it contracts both of those factors.;27 April 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;TheUnknownReviewer;Why, Just Why!?;3/10;"I just do not understand this movie like why did they call Charles Wallace by his full name. and why did that boy have to be in the story. I understand that the movie has to be ""predictable"" but at least let it make sense. Don't get me wrong I loved this movie it just doesn't make sense.";23 April 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;CabbageCustard;Just a mess;3/10;"That's the best way I can find to describe this movie - a mess. I assume this movie is aimed at a younger audience, but I suspect most of them will be lucky to make it half way through. This movie really does get worse the more it goes on. It never misses a chance to sermonise New Age philosophy or to throw in saccharine emotional moments. It is hopelessly miscast too. What is Oprah Winfrey doing here? She's a capable actress, but I suspect that Oprah Winfrey is just so famous these days for being Oprah she'll never be able to submerse herself in any other role. You'll always be aware you're watching Oprah acting. Chris Pine is just tedious and it's not his fault. He just plays a tedious character. He should fire his agent. The lead character, Meg, is just annoying. On top of that, this film is saddled with a story that just gets weirder and weirder, bleaker and bleaker and is burdened with a soundtrack to match - it's excruciating; one of the worst I can remember. I've watched this movie twice now, several months apart. I forgot how bad it is in the intervening period. I won't make that mistake again.";13 April 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;dgarsia-50561;Poor editing and acting;3/10;It's clear that the director didn't know what he was doing or his vision of the CGI graphics and they're acting I mean Reese Witherspoon felt like she didn't even know how to connect with her character at all the kids were cute but not the rule for them I hope this doesn't ruin their careers;31 March 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;foxtwc;Wooden;3/10;This movie has no heart. It's boring and poorly acted. These kids could not carry the role, the plot was weak, the kids reactions and emotion were so hollow.It was weekday school special quality of production, really disappointing.;26 March 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;LazyBeagleEntertainment;What the...;4/10;What in the hell? Seriously? This is as bad as Eragon was!;21 March 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ghostrider-06574;Weak Plot and poor acting;4/10;The plot never stocked it just kept bouncing around.;17 March 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;princessstrickland21;Chris Pine couldn't save it;3/10;I think the book was better than this. When you have Oprah, Chris Pine and many other actors, you expect the story to be great, but it sank. It seemed weak and the kid acrors... well at least they tried. Just stick to the book;26 February 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;mein-name-war-nicht-frei;Full of mistakes and one-dimensional charakters;3/10;"Wow, that movie was so bad... it's a complete waste of time. It's full of logical mistakes, bad scripted charakters, bad acting and has an absolutly incoherent story line. It feels like this movie is missing about an hour of its story line. I feel so bad for the talented cast. But I loved Reese Witherspoon. She was a bright spot in this movie. I don't know why the film needed the character of ""Calvin"". He have zero (really!) influence on the story. He's just eye candy for 13-years old girls and looks like a puppy in every scene. Without him there wouldn't be any changes in the movie... a complete senseless character. The visual effects were (partly) awesome. I give it a 3/10 for visual effects, the music and Reese Witherspoon.";17 February 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;aidanratesmovies;A Wrinkle in Time? More Like a waste of one;4/10;"Full of cliches and soap opera like performances, A Wrinkle in Time throws away any chance it had from its wild premise, by simply making itself more ordinary than any other movie this year. Chris Pine is undoubtedly the biggest stand out of this confusing cast, but his screen time only clocks in at maybe 10 minutes, and certainly is something worth missing for the case of a better way to spend 2 hours. Disney should stick to what they're good at and stop trusting otherwise generic films with such monster blockbuster budget. But then again, when you have the money to fail, why not go all out? Lets just say you're better watching the canadian disney channel version instead.
My Rating: 4/10";15 February 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;trishatruman;Big Disappointment;3/10;The movie worked way too hard to tell us how special Meg was. If they had done the story well they would not have needed to beg the viewer to believe in her. 🙄 Calvin was a totally unbelievable character. Read the book, skip the movie.;15 February 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ALupusUxor-1;What was that?;1/10;"Someone should be suied for titling this movie ""A Wrinkle in Time"". Not even close to the book. And not worth watching under a different title anyway.";10 February 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;sarahjoycewilson;So sad;3/10;I was excited for my 9yo to see the movie because I loved the book. Well she will still get to be surprised by the book because the movie was nothing like it. Not good.;4 February 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ivo_nikolov;Next time I will trust the reviews;1/10;"In my short life (so far) I've watched great amount of movies and TV series. I check the reviews every time before watching movie or TV show. I've noticed most of the movies based on books have bad reviews /maybe because they fail the expectations of the reader/. And almost every time the movie or the show turned out to be great.
NOT this time...
This movie is terrible from the acting, to the high-pitched kid and finally the terrible plot with 0 or no explanation of what is happening ( it was easier to understand Interstellar).First time I find the score of movie to be deserved and first time to give 1 star score.";29 January 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ghostfiendghost;This book needs justice that Disney will never be able to deliver;1/10;"Another one of these LIVE ACTION films Disney has made that is just a cash grab mistake overall
One of the worst shot movies I've seen out of Disney or a big budget film ever and on top of that the terrible acting and directing only hurt the film all the more. It's even more insulting if you've read the book that thousands of people could say they were inspired by it.
Honestly if I ever watch this again it'll probably be hated even more.";25 January 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;tizi-basile;not the best but nice to watch;7/10;The best thing was the musical effects during the movie. reminded me lots of thr labyrinth and neverendingstory. visuals were nice too, all in all just a bit boring. but as i said,nice to watch anyways!cool special effects and a happy ending;6 January 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;Stevielaurence;Lots going on at once, but not a bad film.;5/10;With a lot of low reviews you expect the film to be awful, but every film these days seems to have that trend, and you can't go in with what others think of it. It overwhelmed me a bit at the beginning as it felt like there was a lot going on, and everything was bright/intense. But eventually it grew on me and I came to like it. Young Deric who played Charles Wallace is an incredibly actor, full of potential, same with the actress playing Meg. Also the soundtrack was a stand-out for me.;29 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;cricketbat;You can't rely on Oprah to solve all of your problems;2/10;This movie made me want to read A Wrinkle in Time again, because I don't remember the book being this trippy....or disjointed...or heavily reliant on colorful CGI... . Maybe the novel really is unfilmable, because this movie is a mess. From the acting to the plotline to the cinematography-nothing really works. It just goes to show that you can't rely on Oprah to solve all of your problems.;28 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;johnmeikl;Terrible film;1/10;The review title says it all. Plot was non existent and meaningless other than the very predictable ending. Waste of the talent that appeared in the movie. Regret sticking with it until the end hoping it would improve, sadly, the only hope I had in the end is that it would finish soon(er) than it did.Pointless waste of resources and talent.;28 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;moonwalk-23225;Cringe Fest;1/10;Do you like uncomfortably bad acting? Do you like not being able to follow a plot? Then this is the movie for you! It's literally uncomfortable to watch it's so bad. Don't waste your time with this lousy excuse for a movie.;27 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;Mattenhof;Terrible movie;1/10;I felt so deceived after watching what seems to be a promising trailer.The characters were unrelatable, lines were too corny, CGI effects were so unreal, the main character was forced to portray something that didn't seem to fit the role and everyone was trying too hard to be something they're not.Direction wasn't very good either. It felt like a high school play rather than a big budget movie. Why risk this movie by not hiring someone with a record in making film in this genre?A very underwhelming movie. Another lost opportunity for everyone involved in the movie.;25 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;djcojka;Don't watch it - simple as that.;1/10;"If you read this book and like it - do not watch this movie.
If you haven't read this book - do not watch this movie - read the book.This was classical example on how to do s...ty adaptation of a book with soooo much potential.";16 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;drgnqwnb;Don't waste your time if you love the book;1/10;Other than using the names of the characters this version is so watered down that should be called A Waste of Time. Do yourself a favor & read the book as it's a better use of your time.;9 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;erika-2-160114;Not really good;1/10;The plot was hard to follow. The pace of the film was too slow. not good acting. This was good film idea but I think disney messed it up.;5 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;gdump;A dog's breakfast whether or not you've read the book;3/10;Ignore those people telling to ignore the bad ratings. I haven't read the book and I'm unlikely to at this point. This means that I had no expectations going in and so was legitimately disappointed when the whole movie turned out to be a hodge-podge of things that really didn't make any sense. I think this was a case where if you haven't read the book, you won't know what's going on and if you have, you'll hate it for being too different (based on other reviews).It started out promising and I'd give the first 1/3 a 5 rating, but then it descended into WTF is going on where it earns a 1. Average score of 3.;28 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;yayawulan;Worst movie ever;1/10;I hate this movie. Its awful. Horrible. I don't even understand the storyline. I love magical movies, that is why I'm intrigued to watch it at first. However I don't like this one. Not going to watch it ever again.;26 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;nihalrevankar;Disappointed.;1/10;Although it packs some great actors, it couldn't pull of as a whole movie. It's disastrous.;25 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;bsaiken-126-724519;Ugh!;4/10;"Great book.
Great cast.
Great musicians.Awful movie. How did you do that?";23 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;kgroneman-250-698012;Worst Disney Movie Ever;2/10;You would think with some big names on the screen this would be decent. Not even close. BORING BORING BORING. Almost the entire time is spent showing us the special effects and scenery which is what I call sugar coated lame. As for story about the kids wanting to find their father who disappeared mysteriously, it's just a side note to the scenery and not deep at all. On top of that, the acting was pathetic. I can't get the time I spent watching this back, but at least I can warn others before they waste their time.;22 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;sasusakugracy;I enjoyed it;5/10;I don't understand what the all bad reviews were about. This movie was cute yet inspiring, with a good message . I remember reading some of the book as a child. I'm an 18 year old who enjoyed the movie on Netflix lol. The character are a bit weird/odd and ur thrusted full force into everything it that's what makes it great. The visuals are also very amazing. I say give this movie a chance if ur interested and see for yourself. Let me bevthe one good review ig.;22 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;siderite;So many people used the same title I wanted to use;3/10;"And that was ""What the hell did I just watch?"" and variations. I haven't read the books, I have no idea what the story was supposed to be, but even so I knew there was something deeply utterly wrong with it. It really felt like the hallucinations of a drugged person trying to make sense of the story behind and failing miserably. It was so bad that I suspected sabotage. Is it that someone intentionally didn't want it to be any good? I know I should attribute to malice what can easily be explained by stupidity, but in this case, it is far from easy.The only reason I rated it three stars (towards the funny end of the spectrum) is because of its inadvertent humor, best appreciated while drunk or stoned or part of Myst3k. So many scenes seem to hint to other materials: Star Trek, Dr. Who, Neverending Story. Or maybe it was just me trying to make sense of something completely random. A good description for this movie: white noise. A better one: pretty colored noise.";18 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;kevinjanisse;Actors tried so hard.....;1/10;What can I say. The CG was cool but that was it. The little boy and the redhead did OK but the rest of the cast struggled big time. Oprah should just stick to misleading people....lol. Not very well thought out and jumped around too much.;12 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;wayneandcindy1;Just bad;1/10;I wanted to turn it off half way but kept thinking it would get better noooo it did not this movie was all over the place!;12 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;amylrapp;I want my time back...;1/10;Watched this due to a sick child's request, which next time I will suggest Dr. Who instead because we will definitely both feel better. Nothing in this is appealing - it reminds me of the confusion I felt when watching The Wiz as a child... bright colors, lost plot, poor acting. And Oprah... uggghhh... feels like PBS from the 70s threw up on me... can't get this time back...;11 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;brennatapley;Not even loosely based on the book;1/10;Sorry, I wanted to like this. Wild visuals, little story from the book and strident acting. Bah.;6 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;mbward-58083;Seriously disappointed;1/10;Having read the book to my elementary students in the early 70's, I was looking forward to a decent cinematic version following some early feeble attempts. This turns out to be a very dark recruitment product for new age philosophy. The Oprah factor is obvious in the highly edited story line. I found the 'it' factor to be so pronounced that I would never encourage this to be viewed by children or adults. I felt soiled when it was over.;2 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;smerve2002;No, it was not good.;1/10;I love A Wrinkle in Time by Madeline L'Engle and it was hard to tell that this movie is based on that book at all. The biggest problem I have with it, was Mrs. Whatsit who is played by Reese Witherspoon in this version. I just don't understand why they made her so mean, and just plain caustic. It seemed that she was sniping, making rude comments, or judging the other characters harshly. This is not Mrs. Whatsit at all. I was willing to try and overlook the rest of the large integral parts of the book that were left out, or even the weird changes that were made that didn't make any sense, but to change a beloved character into someone I could not respect at all is just plain wrong.;28 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;beeber-989-151331;I had high hopes but was totally disappointing;1/10;The only positive thing was the CGI. Just bad all the way around. Some good actors who had no chance with this movie.;27 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;alexissouquet;Worst Disney of all time;1/10;Everything is so bad. The story is cheesy as hell and nothing is really explained. I don't even know how to explain how bad it was. It's just such a horrible boring non sense movie. I can't believe how Disney came up with this... Don't watch it, the very very few people that actually enjoyed it might have veeeeery low standards. Or they might be the family of the actors and producers perhaps...;25 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;cgparker-96542;Doesnt even deserve a star.;1/10;This movie is so awful. Im not gonna explain how awful it is, just because it's too awful to look back to the awfulness of the movie. Not gonna recommend this one. It sucks big time. Bye;24 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ambrygoldoni;Beautiful idea, worst film;2/10;It would have been an amazing film, cause the idea its really good. But Jesus it was impossible to watch... really awful.;21 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;Jwolfsg1;Shame on the Producers;1/10;Shame on the producers for approving this movie. It's dreadfully directed, acted, cast, and the makeup and costumes are horrible. The director should never work again.;15 October 2018
